Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 Connectivity,4 Connectivity,5 Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
9523,0.19,0.148,0.2365855,0.498,0.343,0.648,2,9523,Not eroded,0,1,1,1,0,0,1,0,1,1,1,0.49795463,0.34347181,0.64759913,1
9524,0.142,0.155,0.3279491,0.319,0.369,0.974,0,9524,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.31944961,0.369436202,0.974082806,1
9525,0.145,0.0645,0.2655682,0.331,0.0338,0.751,4,9525,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.330606173,0.033753709,0.751167492,1
9527,0.138,0.315,0.3274526,0.305,0.963,0.972,0,9527,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.304574191,0.962908012,0.972308586,1
9528,0.135,0.0638,0.2633328,0.293,0.0312,0.743,4,9528,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.293417627,0.03115727,0.743179392,1
9531,0.324,0.13,0.2373681,0.996,0.277,0.65,3,9531,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.996281145,0.276706231,0.650395715,1
9534,0.193,0.128,0.3256312,0.509,0.269,0.966,0,9534,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.509111194,0.269287834,0.965799895,1
9540,0.142,0.24,0.2646664,0.319,0.685,0.748,0,9540,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.31944961,0.684718101,0.747944951,1
9541,0.324,0.0728,0.2374812,0.996,0.0645,0.651,0,9541,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.996281145,0.064540059,0.650799873,1
9553,0.145,0.293,0.3251493,0.331,0.881,0.964,0,9553,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.330606173,0.881305638,0.964077848,1
9558,0.0914,0.0676,0.2649158,0.131,0.0453,0.749,4,9558,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.131275567,0.045252226,0.748836171,1
9561,0.228,0.252,0.307527,0.639,0.729,0.901,4,9561,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.639271104,0.729228487,0.901105359,1
9562,0.281,0.267,0.2528785,0.836,0.785,0.706,6,9562,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.836370398,0.784866469,0.705821426,1
9564,0.0953,0.14,0.296185,0.146,0.314,0.861,0,9564,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.1457791,0.31379822,0.860575237,1
9568,0.127,0.324,0.2888482,0.264,0.996,0.834,0,9568,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.263666791,0.996290801,0.834357515,1
9582,0.219,0.132,0.2431679,0.606,0.284,0.671,3,9582,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.605801413,0.284124629,0.671121037,1
9586,0.168,0.324,0.2324367,0.416,0.996,0.633,0,9586,ERODED,1,1,1,1,0,0,1,1,1,1,1,0.416139829,0.996290801,0.632773581,1
9593,0.121,0.0647,0.2443068,0.241,0.0345,0.675,3,9593,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.241353663,0.034495549,0.675190845,1
9595,0.207,0.265,0.2949426,0.561,0.777,0.856,0,9595,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.561175158,0.777448071,0.856135577,1
9596,0.0813,0.103,0.27562,0.0937,0.177,0.787,0,9596,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.093715136,0.176557864,0.787087143,1
9597,0.253,0.189,0.2936952,0.732,0.496,0.852,0,9597,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.732242469,0.495548961,0.85167805,1
9598,0.296,0.281,0.2288502,0.892,0.837,0.62,3,9598,Not eroded,0,1,1,0,0,0,1,0,0,1,1,0.892153217,0.836795252,0.619957387,1
9603,0.322,0.0794,0.2943399,0.989,0.089,0.854,0,9603,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.988843436,0.089020772,0.853981856,1
9610,0.108,0.132,0.2621352,0.193,0.284,0.739,0,9610,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.193008553,0.284124629,0.738899823,1
9611,0.119,0.302,0.3058189,0.234,0.915,0.895,0,9611,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.233915954,0.914688427,0.895001541,1
9617,0.0688,0.112,0.2309369,0.0472,0.21,0.627,4,9617,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.047229453,0.209940653,0.627414114,1
9618,0.296,0.169,0.237371,0.892,0.421,0.65,6,9618,Not eroded,0,1,1,1,0,0,0,0,0,0,0,0.892153217,0.421364985,0.650406078,1
9624,0.152,0.163,0.3254416,0.357,0.399,0.965,0,9624,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.356638155,0.399109792,0.965122368,1
9627,0.0837,0.107,0.264971,0.103,0.191,0.749,0,9627,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.102640387,0.191394659,0.749033425,1
9628,0.139,0.133,0.2317159,0.308,0.288,0.63,5,9628,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.308293046,0.287833828,0.630197835,1
9629,0.165,0.296,0.2988323,0.405,0.892,0.87,0,9629,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.404983265,0.892433234,0.870035243,1
9630,0.316,0.209,0.3019095,0.967,0.57,0.881,0,9630,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.966530309,0.569732938,0.881031478,1
9631,0.238,0.121,0.2883451,0.676,0.243,0.833,4,9631,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.67645965,0.243323442,0.83255971,1
9632,0.138,0.324,0.2732457,0.305,0.996,0.779,0,9632,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.304574191,0.996290801,0.77860269,1
9640,0.111,0.255,0.2323771,0.204,0.74,0.633,0,9640,ERODED,1,1,1,1,0,0,1,1,1,1,1,0.204165117,0.740356083,0.632560604,1
9641,0.145,0.141,0.3260575,0.331,0.318,0.967,0,9641,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.330606173,0.317507418,0.967323259,1
9644,0.182,0.289,0.2293056,0.468,0.866,0.622,0,9644,ERODED,1,1,1,0,0,0,1,1,1,1,1,0.468203793,0.866468843,0.621584738,1
9648,0.244,0.214,0.3033924,0.699,0.588,0.886,0,9648,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.698772778,0.588278932,0.886330553,1
9651,0.268,0.293,0.3252859,0.788,0.881,0.965,0,9651,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.788025288,0.881305638,0.964565982,1
9653,0.205,0.243,0.2584343,0.554,0.696,0.726,0,9653,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.553737449,0.695845697,0.725674825,1
9655,0.143,0.0777,0.3254619,0.323,0.0827,0.965,0,9655,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.323168464,0.082715134,0.96519491,1
9657,0.244,0.242,0.2848674,0.699,0.692,0.82,5,9657,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.698772778,0.692136499,0.820132307,1
9663,0.176,0.194,0.3054722,0.446,0.514,0.894,0,9663,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.445890666,0.514094955,0.893762624,1
9664,0.229,0.0615,0.3015301,0.643,0.0226,0.88,3,9664,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.642989959,0.022626113,0.879675709,1
9666,0.202,0.26,0.2277288,0.543,0.759,0.616,0,9666,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.542580885,0.758902077,0.615950115,1
9667,0.215,0.195,0.264238,0.591,0.518,0.746,4,9667,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.590925995,0.517804154,0.746414083,1
9668,0.316,0.128,0.2444255,0.967,0.269,0.676,3,9668,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.966530309,0.269287834,0.675615014,1
9670,0.0565,0.0653,0.2809533,0.00149,0.0367,0.806,0,9670,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.036721068,0.806145449,1
9678,0.0784,0.0708,0.2470941,0.0829,0.0571,0.685,3,9678,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.082930457,0.057121662,0.685151135,1
9680,0.177,0.093,0.2865588,0.45,0.139,0.826,0,9680,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.44960952,0.139465875,0.826176448,1
9687,0.109,0.324,0.2671222,0.197,0.996,0.757,0,9687,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.196727408,0.996290801,0.756720641,1
9688,0.2,0.284,0.3272265,0.535,0.848,0.972,0,9688,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.535143176,0.847922849,0.971500628,1
9693,0.152,0.056,0.3255981,0.357,0.00223,0.966,0,9693,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.356638155,0.002225519,0.965681614,1
9701,0.147,0.324,0.2582988,0.338,0.996,0.725,0,9701,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.338043882,0.996290801,0.725190621,1
9705,0.269,0.0759,0.2958338,0.792,0.076,0.859,4,9705,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.791744143,0.076038576,0.85932024,1
9708,0.31,0.312,0.2880192,0.944,0.952,0.831,0,9708,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.944217181,0.951780415,0.831395121,1
9710,0.298,0.13,0.3250561,0.9,0.277,0.964,0,9710,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.899590926,0.276706231,0.963744802,1
9712,0.248,0.104,0.2378296,0.714,0.18,0.652,0,9712,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.713648196,0.180267062,0.652044865,1
9713,0.271,0.138,0.3052441,0.799,0.306,0.893,0,9713,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.799181852,0.306379822,0.892947519,1
9715,0.153,0.0835,0.2627709,0.36,0.104,0.741,4,9715,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.36035701,0.104228487,0.741171468,1
9723,0.282,0.268,0.2811516,0.84,0.789,0.807,6,9723,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.840089253,0.788575668,0.806854065,1
9729,0.313,0.299,0.2253791,0.955,0.904,0.608,4,9729,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.955373745,0.903560831,0.607553568,1
9730,0.189,0.067,0.2957182,0.494,0.043,0.859,0,9730,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.494235775,0.043026706,0.858907148,1
9738,0.262,0.129,0.2625276,0.766,0.273,0.74,5,9738,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.765712161,0.272997033,0.740302046,1
9739,0.147,0.101,0.2929379,0.338,0.169,0.849,0,9739,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.338043882,0.169139466,0.848971872,1
9745,0.173,0.0655,0.2509488,0.435,0.0375,0.699,0,9745,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.434734102,0.037462908,0.69892573,1
9746,0.128,0.157,0.2487651,0.267,0.377,0.691,5,9746,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.267385645,0.376854599,0.691122377,1
9747,0.303,0.0985,0.2794325,0.918,0.16,0.801,0,9747,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.918185199,0.159866469,0.800710939,1
9749,0.199,0.18,0.2392214,0.531,0.462,0.657,5,9749,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.531424321,0.462166172,0.657018399,1
9752,0.222,0.14,0.3249127,0.617,0.314,0.963,0,9752,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.616957977,0.31379822,0.963232368,1
9756,0.294,0.287,0.302002,0.885,0.859,0.881,4,9756,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.884715508,0.859050445,0.881362022,1
9762,0.103,0.299,0.3256238,0.174,0.904,0.966,0,9762,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.17441428,0.903560831,0.965773452,1
9765,0.0565,0.187,0.2426039,0.00149,0.488,0.669,0,9765,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.001487542,0.488130564,0.669105609,1
9768,0.276,0.248,0.2416091,0.818,0.714,0.666,6,9768,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0.817776125,0.714391691,0.665550736,1
9771,0.131,0.154,0.2396153,0.279,0.366,0.658,4,9771,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.278542209,0.365727003,0.658425983,1
9779,0.306,0.211,0.2302741,0.929,0.577,0.625,5,9779,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.929341763,0.577151335,0.625045629,1
9780,0.107,0.26,0.2931678,0.189,0.759,0.85,0,9780,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.189289699,0.758902077,0.84979341,1
9785,0.142,0.233,0.2745026,0.319,0.659,0.783,4,9785,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.31944961,0.658753709,0.783094165,1
9788,0.279,0.155,0.2545573,0.829,0.369,0.712,4,9788,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.828932689,0.369436202,0.711820541,1
9796,0.103,0.241,0.2871844,0.174,0.688,0.828,3,9796,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.17441428,0.6884273,0.828412001,1
9797,0.135,0.0902,0.2817271,0.293,0.129,0.809,0,9797,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.293417627,0.129080119,0.808910588,1
9799,0.0904,0.194,0.2479534,0.128,0.514,0.688,0,9799,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.127556713,0.514094955,0.688221804,1
9803,0.109,0.13,0.3252962,0.197,0.277,0.965,0,9803,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.196727408,0.276706231,0.964602788,1
9805,0.2,0.118,0.2669808,0.535,0.232,0.756,0,9805,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.535143176,0.232195846,0.756215354,1
9811,0.276,0.203,0.3287009,0.818,0.547,0.977,0,9811,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.817776125,0.547477745,0.976769329,1
9812,0.242,0.324,0.227629,0.691,0.996,0.616,4,9812,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.691335069,0.996290801,0.615593484,1
9815,0.232,0.0566,0.3245664,0.654,0.00445,0.962,0,9815,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.654146523,0.004451039,0.961994881,1
9816,0.0614,0.324,0.2760254,0.0197,0.996,0.789,3,9816,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.019709929,0.996290801,0.788535822,1
9818,0.324,0.251,0.2518602,0.996,0.726,0.702,3,9818,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.996281145,0.725519288,0.702182577,1
9827,0.259,0.231,0.235783,0.755,0.651,0.645,4,9827,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.754555597,0.651335312,0.644731433,1
9830,0.139,0.182,0.2379973,0.308,0.47,0.653,5,9830,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.308293046,0.46958457,0.652644133,1
9831,0.131,0.29,0.2723197,0.279,0.87,0.775,0,9831,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.278542209,0.870178042,0.775293671,1
9832,0.246,0.219,0.2522276,0.706,0.607,0.703,2,9832,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.706210487,0.606824926,0.703495464,1
9833,0.235,0.285,0.2681626,0.665,0.852,0.76,2,9833,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.665303087,0.851632047,0.760438463,1
9836,0.0863,0.0853,0.2879507,0.112,0.111,0.831,0,9836,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.112309409,0.110905045,0.83115034,1
9840,0.115,0.229,0.2268631,0.219,0.644,0.613,0,9840,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.219040536,0.643916914,0.612856575,1
9845,0.0565,0.166,0.2418059,0.00149,0.41,0.666,3,9845,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.001487542,0.410237389,0.666253992,1
9846,0.0567,0.224,0.3023105,0.00223,0.625,0.882,0,9846,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.002231313,0.62537092,0.882464433,1
9847,0.293,0.251,0.3077167,0.881,0.726,0.902,2,9847,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.880996653,0.725519288,0.901783243,1
9848,0.0641,0.239,0.286617,0.0298,0.681,0.826,0,9848,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.029750837,0.681008902,0.826384423,1
9855,0.125,0.315,0.2850121,0.256,0.963,0.821,0,9855,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.256229081,0.962908012,0.820649386,1
9859,0.0564,0.289,0.2478482,0.00112,0.866,0.688,2,9859,Not eroded,0,1,1,1,1,0,1,0,1,1,1,0.001115656,0.866468843,0.687845877,1
9860,0.0866,0.256,0.2575509,0.113,0.744,0.723,3,9860,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.113425065,0.744065282,0.722518035,1
9864,0.324,0.196,0.2696483,0.996,0.522,0.766,6,9864,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.996281145,0.521513353,0.765747544,1
9865,0.229,0.193,0.266128,0.643,0.51,0.753,4,9865,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.642989959,0.510385757,0.753167912,1
9867,0.13,0.0816,0.2903334,0.275,0.0972,0.84,0,9867,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.274823354,0.097181009,0.83966481,1
9869,0.266,0.0559,0.2900831,0.781,0.00185,0.839,3,9869,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.780587579,0.001854599,0.838770374,1
9874,0.104,0.132,0.2710671,0.178,0.284,0.771,0,9874,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.178133135,0.284124629,0.770817562,1
9875,0.283,0.324,0.2335461,0.844,0.996,0.637,4,9875,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.843808107,0.996290801,0.636737972,1
9876,0.0743,0.267,0.2865965,0.0677,0.785,0.826,0,9876,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.067683154,0.784866469,0.826311167,1
9885,0.285,0.226,0.2786517,0.851,0.633,0.798,0,9885,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.851245816,0.632789318,0.797920785,1
9888,0.225,0.0742,0.2547233,0.628,0.0697,0.712,4,9888,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.628114541,0.069732938,0.712413735,1
9891,0.276,0.324,0.3095752,0.818,0.996,0.908,0,9891,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.817776125,0.996290801,0.908424509,1
9892,0.196,0.253,0.2708769,0.52,0.733,0.77,0,9892,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.520267758,0.732937685,0.770137891,1
9894,0.146,0.0674,0.2529537,0.334,0.0445,0.706,4,9894,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.334325028,0.044510386,0.706090149,1
9895,0.17,0.212,0.2561799,0.424,0.581,0.718,3,9895,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.423577538,0.580860534,0.717618829,1
9900,0.267,0.303,0.2279371,0.784,0.918,0.617,4,9900,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.784306434,0.918397626,0.616694465,1
9908,0.308,0.171,0.2416822,0.937,0.429,0.666,4,9908,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.936779472,0.428783383,0.665811956,1
9910,0.147,0.316,0.2511496,0.338,0.967,0.7,0,9910,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.338043882,0.966617211,0.69964328,1
9917,0.27,0.283,0.2265121,0.795,0.844,0.612,0,9917,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.795462997,0.84421365,0.611602292,1
9918,0.0658,0.272,0.2273121,0.0361,0.803,0.614,0,9918,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.03607289,0.803412463,0.614461056,1
9921,0.23,0.153,0.3165561,0.647,0.362,0.933,0,9921,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.646708814,0.362017804,0.933370438,1
9922,0.268,0.293,0.3032788,0.788,0.881,0.886,0,9922,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.788025288,0.881305638,0.885924609,1
9925,0.172,0.2,0.3133504,0.431,0.536,0.922,0,9925,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.431015247,0.536350148,0.921915014,1
9931,0.281,0.057,0.2368428,0.836,0.00593,0.649,4,9931,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.836370398,0.005934718,0.64851858,1
9932,0.0842,0.224,0.2431541,0.104,0.625,0.671,3,9932,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.104499814,0.62537092,0.671071724,1
9933,0.165,0.312,0.2559427,0.405,0.952,0.717,0,9933,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.404983265,0.951780415,0.716771205,1
9934,0.114,0.104,0.2688014,0.215,0.18,0.763,3,9934,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.215321681,0.180267062,0.762721186,1
9936,0.124,0.12,0.3143485,0.253,0.24,0.925,0,9936,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.252510227,0.239614243,0.925481679,1
9939,0.206,0.294,0.2542008,0.557,0.885,0.711,0,9939,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.557456303,0.885014837,0.710546605,1
9944,0.0879,0.0954,0.3330256,0.118,0.148,0.992,0,9944,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.118259576,0.148367953,0.992223448,1
9945,0.135,0.267,0.3187657,0.293,0.785,0.941,0,9945,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.293417627,0.784866469,0.941266343,1
9946,0.314,0.286,0.2489413,0.959,0.855,0.692,4,9946,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.959092599,0.855341246,0.69175202,1
9949,0.267,0.0559,0.3000813,0.784,0.00185,0.874,0,9949,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.784306434,0.001854599,0.874498488,1
9950,0.143,0.0835,0.3081483,0.323,0.104,0.903,0,9950,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.323168464,0.104228487,0.903325546,1
9952,0.207,0.22,0.2441392,0.561,0.611,0.675,2,9952,Not eroded,0,1,1,1,1,0,1,0,1,1,1,0.561175158,0.610534125,0.674591934,1
9955,0.191,0.156,0.2850396,0.502,0.373,0.821,0,9955,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.501673485,0.373145401,0.820747656,1
9960,0.279,0.12,0.279824,0.829,0.24,0.802,0,9960,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.828932689,0.239614243,0.802109946,1
9967,0.176,0.257,0.3084831,0.446,0.748,0.905,0,9967,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.445890666,0.747774481,0.904521939,1
9973,0.0904,0.26,0.2495274,0.128,0.759,0.694,3,9973,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.127556713,0.758902077,0.693846422,1
9977,0.148,0.239,0.2950522,0.342,0.681,0.857,0,9977,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.341762737,0.681008902,0.856527227,1
9980,0.159,0.246,0.2928547,0.383,0.707,0.849,0,9980,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.382670138,0.706973294,0.848674561,1
9981,0.292,0.193,0.2709427,0.877,0.51,0.77,4,9981,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.877277798,0.510385757,0.770373024,1
9982,0.191,0.286,0.2264258,0.502,0.855,0.611,0,9982,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.501673485,0.855341246,0.611293903,1
9985,0.316,0.0899,0.2855671,0.967,0.128,0.823,5,9985,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.966530309,0.127967359,0.822632653,1
9986,0.141,0.144,0.2299139,0.316,0.329,0.624,5,9986,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.315730755,0.328635015,0.62375847,1
9988,0.319,0.169,0.305487,0.978,0.421,0.894,4,9988,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.977686872,0.421364985,0.893815511,1
9990,0.302,0.23,0.2259488,0.914,0.648,0.61,7,9990,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0.914466344,0.647626113,0.609589365,1
9995,0.181,0.065,0.2447238,0.464,0.0356,0.677,4,9995,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.464484939,0.035608309,0.676680975,1
9996,0.117,0.145,0.2903851,0.226,0.332,0.84,0,9996,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.226478245,0.332344214,0.839849558,1
9997,0.123,0.0559,0.2625063,0.249,0.00185,0.74,3,9997,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.248791372,0.001854599,0.740225932,1
10002,0.0565,0.286,0.2974414,0.00149,0.855,0.865,0,10002,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.855341246,0.865064925,1
10005,0.141,0.206,0.2256965,0.316,0.559,0.609,4,10005,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.315730755,0.558605341,0.608687783,1
10007,0.242,0.165,0.2284294,0.691,0.407,0.618,0,10007,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.691335069,0.40652819,0.618453677,1
10010,0.302,0.246,0.2725294,0.914,0.707,0.776,5,10010,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.914466344,0.706973294,0.776043024,1
10011,0.189,0.0854,0.317376,0.494,0.111,0.936,2,10011,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.494235775,0.111275964,0.936300313,1
10012,0.0565,0.114,0.2885379,0.00149,0.217,0.833,0,10012,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001487542,0.21735905,0.833248672,1
10018,0.283,0.0661,0.2862188,0.844,0.0397,0.825,5,10018,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.843808107,0.039688427,0.824961474,1
10020,0.201,0.29,0.2787305,0.539,0.87,0.798,5,10020,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.53886203,0.870178042,0.798202374,1
10022,0.0897,0.173,0.3059156,0.125,0.436,0.895,0,10022,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.124953514,0.43620178,0.895347094,1
10023,0.308,0.277,0.256386,0.937,0.822,0.718,4,10023,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.936779472,0.821958457,0.718355318,1
10026,0.0887,0.257,0.2818068,0.121,0.748,0.809,0,10026,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.12123466,0.747774481,0.809195392,1
10029,0.199,0.244,0.2702148,0.531,0.7,0.768,0,10029,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.531424321,0.699554896,0.767771906,1
10030,0.17,0.324,0.269886,0.424,0.996,0.767,0,10030,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.423577538,0.996290801,0.766596955,1
10032,0.0566,0.259,0.2855919,0.00186,0.755,0.823,0,10032,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001859427,0.755192878,0.822721275,1
10035,0.0563,0.0622,0.2311892,0.000744,0.0252,0.628,2,10035,Not eroded,0,1,1,1,0,0,1,0,1,1,1,0.000743771,0.025222552,0.628315697,1
10038,0.286,0.114,0.2956492,0.855,0.217,0.859,0,10038,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.854964671,0.21735905,0.85866058,1
10040,0.271,0.133,0.2653178,0.799,0.288,0.75,0,10040,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.799181852,0.287833828,0.750272699,1
