Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location Half,Norm Z location 0.5714,Norm Z location 0.60714,Norm Z location 0.6429,Norm Z location 0.6786,Norm Z location 0.7143,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
6402,0.165,0.0875,0.26,0.408,0.117,0.729,4,6402,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.40804169769173493,0.1174284652545522,0.7288619336425259,1
6403,0.254,0.134,0.282,0.739,0.29,0.807,0,6403,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7393894266567387,0.2902266815310294,0.807349268640742,1
6404,0.0562,0.135,0.283,0.00298,0.294,0.811,3,6404,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0029784065524944233,0.2939427722036418,0.8109168747770246,1
6407,0.121,0.264,0.301,0.244,0.773,0.875,0,6407,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24422933730454202,0.7733184689706429,0.8751337852301105,1
6408,0.143,0.324,0.317,0.326,0.996,0.932,0,6408,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3261355174981384,0.9962839093273876,0.9322154834106314,1
6410,0.182,0.0565,0.278,0.471,0.00223,0.793,0,6410,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4713328369322412,0.002229654403567459,0.7930788440956119,1
6413,0.254,0.207,0.325,0.739,0.562,0.961,0,6413,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7393894266567387,0.5615013006317353,0.9607563325008919,1
6418,0.0897,0.106,0.283,0.128,0.186,0.811,0,6418,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12769918093819807,0.18617614269788182,0.8109168747770246,1
6423,0.185,0.104,0.235,0.483,0.179,0.64,5,6423,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.4825018615040953,0.178743961352657,0.639671780235462,1
6426,0.19,0.322,0.325,0.501,0.989,0.961,0,6426,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5011169024571854,0.9888517279821628,0.9607563325008919,1
6430,0.252,0.324,0.305,0.732,0.996,0.889,3,6430,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.7319434102755026,0.9962839093273876,0.8894042097752408,1
6431,0.121,0.179,0.288,0.244,0.457,0.829,0,6431,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24422933730454202,0.45745076179858785,0.8287549054584373,1
6439,0.243,0.112,0.288,0.698,0.208,0.829,3,6439,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6984363365599404,0.20847268673355632,0.8287549054584373,1
6440,0.126,0.238,0.289,0.263,0.677,0.832,0,6440,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2628443782576321,0.6767001114827201,0.8323225115947199,1
6442,0.148,0.161,0.251,0.345,0.391,0.697,5,6442,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.34475055845122854,0.3905611296915645,0.6967534784159829,1
6443,0.315,0.215,0.286,0.966,0.591,0.822,0,6443,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9664929262844378,0.5912300260126346,0.8216196931858722,1
6445,0.161,0.104,0.244,0.393,0.179,0.672,6,6445,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.39314966492926284,0.178743961352657,0.6717802354620049,1
6446,0.255,0.17,0.227,0.743,0.424,0.611,4,6446,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7431124348473567,0.4240059457450762,0.6111309311452016,1
6448,0.226,0.207,0.319,0.635,0.562,0.939,0,6448,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6351451973194341,0.5615013006317353,0.9393506956831965,1
6449,0.227,0.065,0.303,0.639,0.0338,0.882,0,6449,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6388682055100521,0.03381642512077296,0.8822689975026757,1
6453,0.258,0.237,0.292,0.754,0.673,0.843,0,6453,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7542814594192108,0.6729840208101077,0.8430253300035676,1
6456,0.291,0.116,0.254,0.877,0.223,0.707,0,6456,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.8771407297096052,0.22333704942400598,0.7074562968248306,1
6462,0.126,0.186,0.25,0.263,0.483,0.693,0,6462,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.2628443782576321,0.48346339650687475,0.6931858722797003,1
6465,0.317,0.108,0.236,0.974,0.194,0.643,5,6465,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.9739389426656738,0.19360832404310666,0.6432393863717445,1
6469,0.157,0.124,0.216,0.378,0.253,0.572,5,6469,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37825763216679076,0.2530657748049052,0.5718872636460934,1
6472,0.0885,0.0767,0.222,0.123,0.0773,0.593,0,6472,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.12323157110945643,0.07729468599033819,0.5932929004637888,1
6474,0.291,0.217,0.293,0.877,0.599,0.847,0,6474,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8771407297096052,0.5986622073578595,0.8465929361398501,1
6475,0.237,0.136,0.235,0.676,0.298,0.64,4,6475,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.6760982874162322,0.2976588628762542,0.639671780235462,1
6476,0.202,0.0652,0.223,0.546,0.0346,0.597,3,6476,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.5457930007446017,0.03455964325529541,0.5968605066000714,1
6487,0.073,0.15,0.246,0.0655,0.35,0.679,6,6487,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.06552494415487713,0.3496841322928279,0.6789154477345701,1
6488,0.306,0.163,0.233,0.933,0.398,0.633,7,6488,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.9329858525688756,0.3979933110367893,0.6325365679628969,1
6493,0.0884,0.18,0.271,0.123,0.461,0.768,3,6493,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.12285927029039467,0.46116685247120026,0.7681056011416341,1
6495,0.183,0.0635,0.262,0.475,0.0282,0.736,5,6495,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.47505584512285925,0.02824228911185434,0.735997145915091,1
6501,0.142,0.159,0.309,0.322,0.383,0.904,0,6501,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3224125093075204,0.38312894834633965,0.903674634320371,1
6502,0.26,0.0564,0.243,0.762,0.00186,0.668,2,6502,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0.7617274758004468,0.0018580453363062075,0.6682126293257225,1
6504,0.178,0.21,0.222,0.456,0.573,0.593,0,6504,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.4564408041697691,0.5726495726495726,0.5932929004637888,1
6506,0.0813,0.292,0.3,0.0964,0.877,0.872,0,6506,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0964259121370067,0.8773690078037903,0.871566179093828,1
6510,0.315,0.16,0.244,0.966,0.387,0.672,3,6510,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.9664929262844378,0.38684503901895206,0.6717802354620049,1
6511,0.114,0.267,0.324,0.218,0.784,0.957,0,6511,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21816827997021596,0.7844667409884801,0.9571887263646093,1
6512,0.259,0.108,0.242,0.758,0.194,0.665,6,6512,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.7580044676098288,0.19360832404310666,0.6646450231894399,1
6515,0.145,0.187,0.247,0.334,0.487,0.682,5,6515,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.33358153387937445,0.48717948717948717,0.6824830538708526,1
6517,0.305,0.187,0.227,0.929,0.487,0.611,4,6517,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9292628443782576,0.48717948717948717,0.6111309311452016,1
6520,0.217,0.155,0.218,0.602,0.368,0.579,0,6520,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.6016381236038719,0.36826458565589,0.5790224759186586,1
6521,0.317,0.086,0.289,0.974,0.112,0.832,0,6521,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9739389426656738,0.11185432924563357,0.8323225115947199,1
6522,0.19,0.276,0.283,0.501,0.818,0.811,0,6522,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5011169024571854,0.8179115570419919,0.8109168747770246,1
6525,0.192,0.123,0.243,0.509,0.249,0.668,3,6525,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.5085629188384214,0.2493496841322928,0.6682126293257225,1
6526,0.242,0.093,0.265,0.695,0.138,0.747,4,6526,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.6947133283693223,0.13786696395392048,0.7466999643239387,1
6527,0.179,0.171,0.238,0.46,0.428,0.65,3,6527,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.4601638123603871,0.42772203641768863,0.6503745986443097,1
6528,0.0831,0.152,0.266,0.103,0.357,0.75,3,6528,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.10312732688011912,0.35711631363805274,0.7502675704602213,1
6531,0.29,0.155,0.293,0.873,0.368,0.847,0,6531,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8734177215189872,0.36826458565589,0.8465929361398501,1
6534,0.302,0.122,0.223,0.918,0.246,0.597,5,6534,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9180938198064035,0.2456335934596804,0.5968605066000714,1
6535,0.216,0.0972,0.228,0.598,0.153,0.615,4,6535,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5979151154132538,0.15347454477889258,0.6146985372814842,1
6538,0.0921,0.177,0.283,0.137,0.45,0.811,5,6538,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.13663440059568133,0.450018580453363,0.8109168747770246,1
6541,0.159,0.108,0.226,0.386,0.194,0.608,6,6541,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3857036485480268,0.19360832404310666,0.6075633250089191,1
6542,0.279,0.176,0.307,0.832,0.446,0.897,0,6542,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8324646314221892,0.4463024897807506,0.8965394220478058,1
6551,0.322,0.0782,0.229,0.993,0.0829,0.618,0,6551,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.9925539836187639,0.08286882199925681,0.6182661434177668,1
6556,0.263,0.122,0.323,0.773,0.246,0.954,0,6556,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7728965003723008,0.2456335934596804,0.9536211202283268,1
6558,0.0577,0.322,0.217,0.00856,0.989,0.575,3,6558,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.008562918838421456,0.9888517279821628,0.575454869782376,1
6559,0.324,0.129,0.287,1.0,0.272,0.825,0,6559,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.2716462281679673,0.8251872993221547,1
6561,0.311,0.226,0.22,0.952,0.632,0.586,6,6561,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9516008935219658,0.6321070234113713,0.5861576881912237,1
6562,0.101,0.263,0.32,0.17,0.77,0.943,0,6562,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1697691734921817,0.7696023782980305,0.9429183018194791,1
6568,0.184,0.136,0.217,0.479,0.298,0.575,5,6568,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47877885331347725,0.2976588628762542,0.575454869782376,1
6570,0.221,0.213,0.324,0.617,0.584,0.957,0,6570,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.616530156366344,0.5837978446674098,0.9571887263646093,1
6573,0.268,0.103,0.297,0.792,0.175,0.861,4,6573,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7915115413253909,0.17502787068004458,0.8608633606849804,1
6574,0.324,0.154,0.323,1.0,0.365,0.954,0,6574,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.36454849498327757,0.9536211202283268,1
6575,0.237,0.0565,0.301,0.676,0.00223,0.875,0,6575,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6760982874162322,0.002229654403567459,0.8751337852301105,1
6577,0.262,0.163,0.229,0.769,0.398,0.618,5,6577,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7691734921816828,0.3979933110367893,0.6182661434177668,1
6580,0.0902,0.146,0.231,0.13,0.335,0.625,4,6580,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.1295606850335071,0.33481976960237825,0.6254013556903318,1
6581,0.261,0.199,0.325,0.765,0.532,0.961,0,6581,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7654504839910647,0.5317725752508361,0.9607563325008919,1
6582,0.166,0.275,0.228,0.412,0.814,0.615,4,6582,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.4117647058823529,0.8141954663693795,0.6146985372814842,1
6588,0.262,0.161,0.218,0.769,0.391,0.579,3,6588,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7691734921816828,0.3905611296915645,0.5790224759186586,1
6590,0.068,0.278,0.243,0.0469,0.825,0.668,0,6590,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.04690990320178707,0.8253437383872168,0.6682126293257225,1
6593,0.207,0.324,0.279,0.564,0.996,0.797,0,6593,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5644080416976917,0.9962839093273876,0.7966464502318945,1
6594,0.0566,0.107,0.227,0.00447,0.19,0.611,0,6594,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.004467609828741622,0.18989223337049424,0.6111309311452016,1
6602,0.0635,0.315,0.32,0.0302,0.963,0.943,0,6602,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030156366344005966,0.9628390932738758,0.9429183018194791,1
6605,0.215,0.267,0.267,0.594,0.784,0.754,0,6605,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5941921072226358,0.7844667409884801,0.7538351765965038,1
6610,0.225,0.315,0.25,0.631,0.963,0.693,0,6610,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.6314221891288161,0.9628390932738758,0.6931858722797003,1
6613,0.0859,0.229,0.33,0.114,0.643,0.979,0,6613,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1135517498138496,0.6432552954292085,0.9785943631823046,1
6617,0.266,0.258,0.305,0.784,0.751,0.889,0,6617,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7840655249441549,0.7510219249349684,0.8894042097752408,1
6619,0.316,0.109,0.266,0.97,0.197,0.75,0,6619,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9702159344750558,0.19732441471571907,0.7502675704602213,1
6620,0.324,0.264,0.285,1.0,0.773,0.818,0,6620,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7733184689706429,0.8180520870495896,1
6621,0.23,0.0817,0.314,0.65,0.0959,0.922,0,6621,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6500372300819062,0.09587513935340021,0.9215126650017837,1
6622,0.222,0.102,0.276,0.62,0.171,0.786,4,6622,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.620253164556962,0.17131178000743216,0.7859436318230468,1
6627,0.0564,0.3,0.29,0.00372,0.907,0.836,0,6627,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0037230081906180225,0.9070977331846897,0.8358901177310024,1
6629,0.259,0.169,0.266,0.758,0.42,0.75,4,6629,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7580044676098288,0.4202898550724638,0.7502675704602213,1
6635,0.137,0.31,0.254,0.304,0.944,0.707,5,6635,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.3037974683544304,0.9442586399108138,0.7074562968248306,1
6638,0.223,0.0944,0.288,0.624,0.143,0.829,5,6638,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.62397617274758,0.14306949089557786,0.8287549054584373,1
6639,0.137,0.317,0.246,0.304,0.97,0.679,5,6639,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.3037974683544304,0.9702712746191007,0.6789154477345701,1
6640,0.227,0.269,0.277,0.639,0.792,0.79,5,6640,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6388682055100521,0.791898922333705,0.7895112379593294,1
6642,0.0786,0.16,0.259,0.0864,0.387,0.725,4,6642,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.08637379002233807,0.38684503901895206,0.7252943275062433,1
6643,0.214,0.204,0.298,0.59,0.55,0.864,4,6643,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5904690990320178,0.5503530286138981,0.8644309668212629,1
6648,0.256,0.323,0.279,0.747,0.993,0.797,0,6648,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7468354430379747,0.9925678186547752,0.7966464502318945,1
6649,0.212,0.208,0.289,0.583,0.565,0.832,8,6649,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.5830230826507817,0.5652173913043478,0.8323225115947199,1
6652,0.301,0.203,0.22,0.914,0.547,0.586,4,6652,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9143708116157855,0.5466369379412858,0.5861576881912237,1
6658,0.324,0.268,0.221,1.0,0.788,0.59,0,6658,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1.0,0.7881828316610926,0.5897252943275063,1
6659,0.324,0.179,0.234,1.0,0.457,0.636,4,6659,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1.0,0.45745076179858785,0.6361041740991795,1
6661,0.281,0.0952,0.229,0.84,0.146,0.618,4,6661,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8399106478034253,0.1460423634336678,0.6182661434177668,1
6664,0.184,0.21,0.23,0.479,0.573,0.622,0,6664,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.47877885331347725,0.5726495726495726,0.6218337495540492,1
6668,0.222,0.128,0.305,0.62,0.268,0.889,5,6668,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.620253164556962,0.2679301374953549,0.8894042097752408,1
6671,0.282,0.17,0.223,0.844,0.424,0.597,0,6671,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.843633655994043,0.4240059457450762,0.5968605066000714,1
6672,0.26,0.0568,0.286,0.762,0.00334,0.822,0,6672,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7617274758004468,0.0033444816053511887,0.8216196931858722,1
6674,0.061,0.292,0.308,0.0208,0.877,0.9,0,6674,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02084884586746091,0.8773690078037903,0.9001070281840884,1
6680,0.129,0.165,0.224,0.274,0.405,0.6,0,6680,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2740134028294862,0.40542549238201414,0.600428112736354,1
6683,0.0652,0.286,0.249,0.0365,0.855,0.69,0,6683,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.03648548026805658,0.8550724637681159,0.6896182661434178,1
6684,0.0638,0.0565,0.28,0.0313,0.00223,0.8,4,6684,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.031273268801191356,0.002229654403567459,0.8002140563681771,1
6685,0.28,0.0855,0.258,0.836,0.11,0.722,4,6685,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.8361876396128072,0.10999628390932742,0.7217267213699609,1
6686,0.0872,0.0564,0.291,0.118,0.00186,0.839,4,6686,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.11839166046165302,0.0018580453363062075,0.839457723867285,1
6687,0.111,0.0575,0.259,0.207,0.00595,0.725,0,6687,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2069992553983619,0.005945745076179875,0.7252943275062433,1
6691,0.221,0.133,0.243,0.617,0.287,0.668,4,6691,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.616530156366344,0.28651059085841696,0.6682126293257225,1
6694,0.203,0.201,0.327,0.55,0.539,0.968,0,6694,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5495160089352197,0.5392047565960609,0.967891544773457,1
6695,0.201,0.0565,0.284,0.542,0.00223,0.814,0,6695,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5420699925539836,0.002229654403567459,0.814484480913307,1
6697,0.324,0.0658,0.258,1.0,0.0368,0.722,0,6697,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.03678929765886287,0.7217267213699609,1
6699,0.289,0.122,0.313,0.87,0.246,0.918,0,6699,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8696947133283692,0.2456335934596804,0.9179450588655012,1
6701,0.22,0.0829,0.305,0.613,0.1,0.889,0,6701,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.612807148175726,0.10033444816053513,0.8894042097752408,1
6702,0.269,0.207,0.306,0.795,0.562,0.893,0,6702,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7952345495160089,0.5615013006317353,0.8929718159115233,1
6706,0.153,0.134,0.219,0.363,0.29,0.583,0,6706,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.3633655994043187,0.2902266815310294,0.5825900820549411,1
6711,0.135,0.0881,0.233,0.296,0.12,0.633,5,6711,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.29635145197319435,0.11965811965811965,0.6325365679628969,1
6712,0.237,0.183,0.286,0.676,0.472,0.822,0,6712,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6760982874162322,0.4723151244890375,0.8216196931858722,1
6714,0.215,0.0565,0.245,0.594,0.00223,0.675,2,6714,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0.5941921072226358,0.002229654403567459,0.6753478415982875,1
6720,0.247,0.3,0.258,0.713,0.907,0.722,0,6720,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7133283693224125,0.9070977331846897,0.7217267213699609,1
6721,0.233,0.17,0.218,0.661,0.424,0.579,0,6721,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.6612062546537603,0.4240059457450762,0.5790224759186586,1
6723,0.124,0.109,0.25,0.255,0.197,0.693,0,6723,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.2553983618763961,0.19732441471571907,0.6931858722797003,1
6724,0.138,0.25,0.296,0.308,0.721,0.857,0,6724,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30752047654504844,0.7212931995540691,0.8572957545486978,1
6726,0.311,0.0566,0.226,0.952,0.0026,0.608,0,6726,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.9516008935219658,0.0026012634708286854,0.6075633250089191,1
6728,0.17,0.316,0.28,0.427,0.967,0.8,3,6728,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.42665673864482506,0.9665551839464883,0.8002140563681771,1
6729,0.0562,0.215,0.247,0.00298,0.591,0.682,0,6729,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0029784065524944233,0.5912300260126346,0.6824830538708526,1
6731,0.0657,0.304,0.329,0.0383,0.922,0.975,0,6731,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03834698436336559,0.9219620958751393,0.975026757046022,1
6732,0.182,0.117,0.243,0.471,0.227,0.668,3,6732,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.4713328369322412,0.2270531400966184,0.6682126293257225,1
6734,0.0814,0.133,0.275,0.0968,0.287,0.782,4,6734,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.09679821295606851,0.28651059085841696,0.7823760256867642,1
6736,0.0562,0.206,0.236,0.00298,0.558,0.643,0,6736,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.0029784065524944233,0.557785209959123,0.6432393863717445,1
6740,0.259,0.253,0.31,0.758,0.732,0.907,0,6740,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7580044676098288,0.7324414715719063,0.9072422404566535,1
6741,0.194,0.174,0.251,0.516,0.439,0.697,6,6741,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.5160089352196575,0.43887030843552577,0.6967534784159829,1
6743,0.215,0.276,0.269,0.594,0.818,0.761,3,6743,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5941921072226358,0.8179115570419919,0.760970388869069,1
6744,0.0562,0.256,0.284,0.00298,0.744,0.814,0,6744,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0029784065524944233,0.7435897435897436,0.814484480913307,1
6746,0.0955,0.166,0.256,0.149,0.409,0.715,6,6746,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.14929262844378258,0.40914158305462656,0.7145915090973957,1
6749,0.208,0.218,0.284,0.568,0.602,0.814,4,6749,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5681310498883096,0.6023782980304719,0.814484480913307,1
6753,0.135,0.254,0.262,0.296,0.736,0.736,0,6753,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29635145197319435,0.7361575622445188,0.735997145915091,1
6754,0.196,0.297,0.269,0.523,0.896,0.761,6,6754,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.5234549516008935,0.8959494611668524,0.760970388869069,1
6755,0.102,0.158,0.231,0.173,0.379,0.625,3,6755,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.17349218168279967,0.37941285767372723,0.6254013556903318,1
